Unnamed: 0,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Issa Diop,D,2.0,Jul 26,WHU,AVL,T 1-1,4.7,90,1
1,Issa Diop,D,2.0,Jul 22,WHU,@MUN,T 1-1,9.05,90,1
2,Issa Diop,D,2.0,Jul 17,WHU,WAT,W 3-1,4.7,90,1
3,Issa Diop,D,2.0,Jul 11,WHU,@NOR,W 4-0,20.1,90,1
4,Issa Diop,D,2.0,Jul 8,WHU,BUR,L 0-1,6.4,90,1
5,Issa Diop,D,2.0,Jul 5,WHU,@NEW,T 2-2,8.05,90,1
6,Issa Diop,D,2.0,Jul 1,WHU,CHE,W 3-2,4.55,90,1
7,Issa Diop,D,2.0,Jun 23,WHU,@TOT,L 0-2,4.85,90,1
8,Issa Diop,D,2.0,Jun 20,WHU,WOL,L 0-2,3.15,90,1
9,Issa Diop,D,2.0,Mar 7,WHU,@ARS,L 0-1,10.0,90,1
10,Issa Diop,D,2.0,Feb 29,WHU,SOU,W 3-1,8.6,90,1
11,Issa Diop,D,2.0,Feb 24,WHU,@LIV,L 2-3,16.4,90,1
12,Issa Diop,D,2.0,Feb 19,WHU,@MCI,L 0-2,7.05,90,1
13,Issa Diop,D,2.0,Feb 1,WHU,BHA,T 3-3,19.55,90,1
14,Issa Diop,D,2.0,Jan 29,WHU,LIV,L 0-2,3.95,90,1
15,Issa Diop,D,2.0,Jan 22,WHU,@LEI,L 1-4,6.2,90,1
16,Issa Diop,D,2.0,Jan 18,WHU,EVE,T 1-1,16.2,90,1
17,Issa Diop,D,2.0,Dec 28,WHU,LEI,L 1-2,4.7,90,1
18,Issa Diop,D,2.0,Dec 14,WHU,@SOU,W 1-0,1.45,2,0
19,Issa Diop,D,2.0,Nov 23,WHU,TOT,L 2-3,-1.5,64,1
20,Issa Diop,D,2.0,Nov 9,WHU,@BUR,L 0-3,11.5,90,1
21,Issa Diop,D,2.0,Nov 2,WHU,NEW,L 2-3,2.4,90,1
22,Issa Diop,D,2.0,Oct 26,WHU,SHU,T 1-1,6.25,90,1
23,Issa Diop,D,2.0,Oct 19,WHU,@EVE,L 0-2,6.35,90,1
24,Issa Diop,D,2.0,Oct 5,WHU,CRY,L 1-2,6.6,90,1
25,Issa Diop,D,2.0,Sep 28,WHU,@BOU,T 2-2,6.15,90,1
26,Issa Diop,D,2.0,Sep 22,WHU,MUN,W 2-0,13.95,90,1
27,Issa Diop,D,2.0,Sep 16,WHU,@AVL,T 0-0,16.4,90,1
28,Issa Diop,D,2.0,Aug 31,WHU,NOR,W 2-0,17.1,90,1
29,Issa Diop,D,2.0,Aug 24,WHU,@WAT,W 3-1,6.7,90,1
30,Issa Diop,D,2.0,Aug 17,WHU,@BHA,T 1-1,8.9,90,1
31,Issa Diop,D,2.0,Aug 10,WHU,MCI,L 0-5,3.95,90,1
0,Aaron Cresswell,D,2.0,Jul 22,WHU,@MUN,T 1-1,4.25,75,1
1,Aaron Cresswell,D,2.0,Jul 17,WHU,WAT,W 3-1,11.25,90,1
2,Aaron Cresswell,D,2.0,Jul 11,WHU,@NOR,W 4-0,15.75,90,1
3,Aaron Cresswell,D,2.0,Jul 8,WHU,BUR,L 0-1,8.85,90,1
4,Aaron Cresswell,D,2.0,Jul 5,WHU,@NEW,T 2-2,9.5,90,1
5,Aaron Cresswell,D,2.0,Jul 1,WHU,CHE,W 3-2,4.5,90,1
6,Aaron Cresswell,D,2.0,Jun 23,WHU,@TOT,L 0-2,9.1,90,1
7,Aaron Cresswell,D,2.0,Jun 20,WHU,WOL,L 0-2,4.55,90,1
8,Aaron Cresswell,D,2.0,Mar 7,WHU,@ARS,L 0-1,8.65,90,1
9,Aaron Cresswell,D,2.0,Feb 29,WHU,SOU,W 3-1,5.45,90,1
10,Aaron Cresswell,D,2.0,Feb 24,WHU,@LIV,L 2-3,7.75,90,1
11,Aaron Cresswell,D,2.0,Feb 19,WHU,@MCI,L 0-2,6.3,90,1
12,Aaron Cresswell,D,2.0,Feb 1,WHU,BHA,T 3-3,6.1,90,1
13,Aaron Cresswell,D,2.0,Jan 29,WHU,LIV,L 0-2,7.0,90,1
14,Aaron Cresswell,D,2.0,Jan 22,WHU,@LEI,L 1-4,5.55,90,1
15,Aaron Cresswell,D,2.0,Jan 18,WHU,EVE,T 1-1,10.45,90,1
16,Aaron Cresswell,D,2.0,Jan 10,WHU,@SHU,L 0-1,10.65,90,1
17,Aaron Cresswell,D,2.0,Jan 1,WHU,BOU,W 4-0,13.6,90,1
18,Aaron Cresswell,D,2.0,Dec 26,WHU,@CRY,L 1-2,10.4,90,1
19,Aaron Cresswell,D,2.0,Dec 14,WHU,@SOU,W 1-0,12.8,90,1
20,Aaron Cresswell,D,2.0,Dec 9,WHU,ARS,L 1-3,7.5,51,1
21,Aaron Cresswell,D,2.0,Dec 4,WHU,@WOL,L 0-2,5.25,90,1
22,Aaron Cresswell,D,2.0,Nov 30,WHU,@CHE,W 1-0,22.3,90,1
23,Aaron Cresswell,D,2.0,Nov 23,WHU,TOT,L 2-3,6.75,90,1
24,Aaron Cresswell,D,2.0,Nov 9,WHU,@BUR,L 0-3,6.95,90,1
25,Aaron Cresswell,D,2.0,Nov 2,WHU,NEW,L 2-3,2.7,90,1
26,Aaron Cresswell,D,2.0,Oct 26,WHU,SHU,T 1-1,6.3,90,1
27,Aaron Cresswell,D,2.0,Oct 5,WHU,CRY,L 1-2,7.8,84,1
28,Aaron Cresswell,D,2.0,Sep 28,WHU,@BOU,T 2-2,15.05,90,1
29,Aaron Cresswell,D,2.0,Sep 22,WHU,MUN,W 2-0,23.25,90,1
30,Aaron Cresswell,D,2.0,Aug 10,WHU,MCI,L 0-5,1.7,90,1
0,Arthur Masuaku,D,2.0,Jul 22,WHU,@MUN,T 1-1,3.0,15,0
1,Arthur Masuaku,D,2.0,Jul 11,WHU,@NOR,W 4-0,1.1,7,0
2,Arthur Masuaku,D,2.0,Feb 19,WHU,@MCI,L 0-2,3.9,90,1
3,Arthur Masuaku,D,2.0,Feb 1,WHU,BHA,T 3-3,0.6,16,0
4,Arthur Masuaku,D,2.0,Jan 29,WHU,LIV,L 0-2,9.55,90,1
5,Arthur Masuaku,D,2.0,Jan 22,WHU,@LEI,L 1-4,3.6,45,1
6,Arthur Masuaku,D,2.0,Jan 18,WHU,EVE,T 1-1,3.45,30,0
7,Arthur Masuaku,D,2.0,Jan 10,WHU,@SHU,L 0-1,7.85,69,1
8,Arthur Masuaku,D,2.0,Jan 1,WHU,BOU,W 4-0,2.25,7,0
9,Arthur Masuaku,D,2.0,Dec 28,WHU,LEI,L 1-2,9.4,90,1
10,Arthur Masuaku,D,2.0,Dec 9,WHU,ARS,L 1-3,4.1,39,0
11,Arthur Masuaku,D,2.0,Nov 30,WHU,@CHE,W 1-0,1.3,7,0
12,Arthur Masuaku,D,2.0,Oct 19,WHU,@EVE,L 0-2,9.15,90,1
13,Arthur Masuaku,D,2.0,Sep 16,WHU,@AVL,T 0-0,11.75,67,1
14,Arthur Masuaku,D,2.0,Aug 31,WHU,NOR,W 2-0,28.6,90,1
15,Arthur Masuaku,D,2.0,Aug 24,WHU,@WAT,W 3-1,13.3,90,1
16,Arthur Masuaku,D,2.0,Aug 17,WHU,@BHA,T 1-1,10.05,90,1
0,Ben Johnson,"D,M",3.0,Jul 26,WHU,AVL,T 1-1,8.85,90,1
1,Ben Johnson,"D,M",3.0,Jul 22,WHU,@MUN,T 1-1,6.7,90,1
2,Ben Johnson,"D,M",3.0,Jul 17,WHU,WAT,W 3-1,7.9,90,1
0,Mark Noble,M,4.0,Jul 26,WHU,AVL,T 1-1,8.75,87,1
1,Mark Noble,M,4.0,Jul 22,WHU,@MUN,T 1-1,13.5,90,1
2,Mark Noble,M,4.0,Jul 17,WHU,WAT,W 3-1,10.0,90,1
3,Mark Noble,M,4.0,Jul 11,WHU,@NOR,W 4-0,24.0,77,1
4,Mark Noble,M,4.0,Jul 5,WHU,@NEW,T 2-2,2.25,33,0
5,Mark Noble,M,4.0,Jun 23,WHU,@TOT,L 0-2,3.75,71,1
6,Mark Noble,M,4.0,Jun 20,WHU,WOL,L 0-2,8.6,90,1
7,Mark Noble,M,4.0,Mar 7,WHU,@ARS,L 0-1,7.75,81,1
8,Mark Noble,M,4.0,Feb 29,WHU,SOU,W 3-1,7.35,90,1
9,Mark Noble,M,4.0,Feb 24,WHU,@LIV,L 2-3,10.1,90,1
10,Mark Noble,M,4.0,Feb 19,WHU,@MCI,L 0-2,10.75,90,1
11,Mark Noble,M,4.0,Feb 1,WHU,BHA,T 3-3,8.75,90,1
12,Mark Noble,M,4.0,Jan 29,WHU,LIV,L 0-2,7.0,90,1
13,Mark Noble,M,4.0,Jan 22,WHU,@LEI,L 1-4,16.85,90,1
14,Mark Noble,M,4.0,Jan 18,WHU,EVE,T 1-1,13.7,90,1
15,Mark Noble,M,4.0,Jan 10,WHU,@SHU,L 0-1,6.75,90,1
16,Mark Noble,M,4.0,Jan 1,WHU,BOU,W 4-0,31.85,90,1
17,Mark Noble,M,4.0,Dec 26,WHU,@CRY,L 1-2,13.2,90,1
18,Mark Noble,M,4.0,Dec 14,WHU,@SOU,W 1-0,10.5,88,1
19,Mark Noble,M,4.0,Dec 9,WHU,ARS,L 1-3,9.0,90,1
20,Mark Noble,M,4.0,Dec 4,WHU,@WOL,L 0-2,5.75,71,1
21,Mark Noble,M,4.0,Nov 30,WHU,@CHE,W 1-0,8.25,90,1
22,Mark Noble,M,4.0,Nov 23,WHU,TOT,L 2-3,16.35,90,1
23,Mark Noble,M,4.0,Nov 9,WHU,@BUR,L 0-3,1.0,20,1
24,Mark Noble,M,4.0,Nov 2,WHU,NEW,L 2-3,1.25,45,1
25,Mark Noble,M,4.0,Oct 26,WHU,SHU,T 1-1,3.25,78,1
26,Mark Noble,M,4.0,Oct 19,WHU,@EVE,L 0-2,4.45,74,1
27,Mark Noble,M,4.0,Oct 5,WHU,CRY,L 1-2,5.75,90,1
28,Mark Noble,M,4.0,Sep 28,WHU,@BOU,T 2-2,2.5,75,1
29,Mark Noble,M,4.0,Sep 22,WHU,MUN,W 2-0,13.25,90,1
30,Mark Noble,M,4.0,Sep 16,WHU,@AVL,T 0-0,5.25,89,1
31,Mark Noble,M,4.0,Aug 31,WHU,NOR,W 2-0,13.25,85,1
32,Mark Noble,M,4.0,Aug 24,WHU,@WAT,W 3-1,17.0,90,1
0,Declan Rice,M,4.0,Jul 26,WHU,AVL,T 1-1,13.25,90,1
1,Declan Rice,M,4.0,Jul 22,WHU,@MUN,T 1-1,17.2,90,1
2,Declan Rice,M,4.0,Jul 17,WHU,WAT,W 3-1,25.7,90,1
3,Declan Rice,M,4.0,Jul 11,WHU,@NOR,W 4-0,16.25,90,1
4,Declan Rice,M,4.0,Jul 8,WHU,BUR,L 0-1,5.85,90,1
5,Declan Rice,M,4.0,Jul 5,WHU,@NEW,T 2-2,18.75,90,1
6,Declan Rice,M,4.0,Jul 1,WHU,CHE,W 3-2,5.95,90,1
7,Declan Rice,M,4.0,Jun 23,WHU,@TOT,L 0-2,17.6,90,1
8,Declan Rice,M,4.0,Jun 20,WHU,WOL,L 0-2,7.95,90,1
9,Declan Rice,M,4.0,Mar 7,WHU,@ARS,L 0-1,9.2,90,1
10,Declan Rice,M,4.0,Feb 29,WHU,SOU,W 3-1,14.5,90,1
11,Declan Rice,M,4.0,Feb 24,WHU,@LIV,L 2-3,14.95,90,1
12,Declan Rice,M,4.0,Feb 19,WHU,@MCI,L 0-2,11.35,90,1
13,Declan Rice,M,4.0,Feb 1,WHU,BHA,T 3-3,11.85,90,1
14,Declan Rice,M,4.0,Jan 29,WHU,LIV,L 0-2,15.1,90,1
15,Declan Rice,M,4.0,Jan 22,WHU,@LEI,L 1-4,7.8,90,1
16,Declan Rice,M,4.0,Jan 18,WHU,EVE,T 1-1,8.5,90,1
17,Declan Rice,M,4.0,Jan 10,WHU,@SHU,L 0-1,12.35,90,1
18,Declan Rice,M,4.0,Jan 1,WHU,BOU,W 4-0,21.25,90,1
19,Declan Rice,M,4.0,Dec 28,WHU,LEI,L 1-2,10.1,90,1
20,Declan Rice,M,4.0,Dec 26,WHU,@CRY,L 1-2,11.95,90,1
21,Declan Rice,M,4.0,Dec 14,WHU,@SOU,W 1-0,11.45,90,1
22,Declan Rice,M,4.0,Dec 9,WHU,ARS,L 1-3,12.5,90,1
23,Declan Rice,M,4.0,Dec 4,WHU,@WOL,L 0-2,14.05,90,1
24,Declan Rice,M,4.0,Nov 30,WHU,@CHE,W 1-0,13.35,90,1
25,Declan Rice,M,4.0,Nov 23,WHU,TOT,L 2-3,12.85,90,1
26,Declan Rice,M,4.0,Nov 9,WHU,@BUR,L 0-3,8.85,90,1
27,Declan Rice,M,4.0,Nov 2,WHU,NEW,L 2-3,6.7,90,1
28,Declan Rice,M,4.0,Oct 26,WHU,SHU,T 1-1,12.6,90,1
29,Declan Rice,M,4.0,Oct 19,WHU,@EVE,L 0-2,8.1,90,1
30,Declan Rice,M,4.0,Oct 5,WHU,CRY,L 1-2,8.0,90,1
31,Declan Rice,M,4.0,Sep 28,WHU,@BOU,T 2-2,18.5,90,1
32,Declan Rice,M,4.0,Sep 22,WHU,MUN,W 2-0,6.5,90,1
33,Declan Rice,M,4.0,Sep 16,WHU,@AVL,T 0-0,13.1,90,1
34,Declan Rice,M,4.0,Aug 31,WHU,NOR,W 2-0,13.1,90,1
35,Declan Rice,M,4.0,Aug 24,WHU,@WAT,W 3-1,9.6,90,1
36,Declan Rice,M,4.0,Aug 17,WHU,@BHA,T 1-1,9.0,90,1
37,Declan Rice,M,4.0,Aug 10,WHU,MCI,L 0-5,11.0,90,1
0,Tomas Soucek,M,,Jul 26,WHU,AVL,T 1-1,7.3,90,1
1,Tomas Soucek,M,,Jul 22,WHU,@MUN,T 1-1,8.45,90,1
2,Tomas Soucek,M,,Jul 17,WHU,WAT,W 3-1,20.9,90,1
3,Tomas Soucek,M,,Jul 11,WHU,@NOR,W 4-0,7.45,90,1
4,Tomas Soucek,M,,Jul 8,WHU,BUR,L 0-1,13.3,90,1
5,Tomas Soucek,M,,Jul 5,WHU,@NEW,T 2-2,17.85,90,1
6,Tomas Soucek,M,,Jul 1,WHU,CHE,W 3-2,21.9,90,1
7,Tomas Soucek,M,,Jun 23,WHU,@TOT,L 0-2,5.5,90,1
8,Tomas Soucek,M,,Jun 20,WHU,WOL,L 0-2,7.05,90,1
9,Tomas Soucek,M,,Mar 7,WHU,@ARS,L 0-1,1.75,9,0
10,Tomas Soucek,M,,Feb 24,WHU,@LIV,L 2-3,8.2,47,1
11,Tomas Soucek,M,,Feb 19,WHU,@MCI,L 0-2,9.7,90,1
12,Tomas Soucek,M,,Feb 1,WHU,BHA,T 3-3,12.3,85,1
0,Jack Wilshere,M,4.0,Jul 11,WHU,@NOR,W 4-0,1.5,13,0
1,Jack Wilshere,M,4.0,Jul 1,WHU,CHE,W 3-2,0.75,22,0
2,Jack Wilshere,M,4.0,Oct 19,WHU,@EVE,L 0-2,0.5,27,0
3,Jack Wilshere,M,4.0,Oct 5,WHU,CRY,L 1-2,1.75,12,0
4,Jack Wilshere,M,4.0,Sep 28,WHU,@BOU,T 2-2,1.25,15,0
5,Jack Wilshere,M,4.0,Sep 22,WHU,MUN,W 2-0,1.25,20,0
6,Jack Wilshere,M,4.0,Aug 17,WHU,@BHA,T 1-1,1.0,45,1
7,Jack Wilshere,M,4.0,Aug 10,WHU,MCI,L 0-5,4.0,56,1
0,Carlos Sanchez,M,4.0,Dec 28,WHU,LEI,L 1-2,6.75,62,1
1,Carlos Sanchez,M,4.0,Dec 14,WHU,@SOU,W 1-0,1.1,11,0
2,Carlos Sanchez,M,4.0,Nov 23,WHU,TOT,L 2-3,1.5,26,0
3,Carlos Sanchez,M,4.0,Aug 31,WHU,NOR,W 2-0,1.25,5,0
4,Carlos Sanchez,M,4.0,Aug 24,WHU,@WAT,W 3-1,1.25,2,0
5,Carlos Sanchez,M,4.0,Aug 17,WHU,@BHA,T 1-1,1.25,7,0
0,Felipe Anderson,M,4.0,Jul 26,WHU,AVL,T 1-1,1.0,3,0
1,Felipe Anderson,M,4.0,Jun 23,WHU,@TOT,L 0-2,3.75,19,0
2,Felipe Anderson,M,4.0,Jun 20,WHU,WOL,L 0-2,3.25,67,1
3,Felipe Anderson,M,4.0,Mar 7,WHU,@ARS,L 0-1,1.0,3,0
4,Felipe Anderson,M,4.0,Feb 29,WHU,SOU,W 3-1,0.5,1,0
5,Felipe Anderson,M,4.0,Feb 24,WHU,@LIV,L 2-3,9.75,65,1
6,Felipe Anderson,M,4.0,Jan 10,WHU,@SHU,L 0-1,14.75,90,1
7,Felipe Anderson,M,4.0,Jan 1,WHU,BOU,W 4-0,18.75,68,1
8,Felipe Anderson,M,4.0,Dec 28,WHU,LEI,L 1-2,24.75,90,1
9,Felipe Anderson,M,4.0,Dec 26,WHU,@CRY,L 1-2,5.25,15,0
10,Felipe Anderson,M,4.0,Dec 9,WHU,ARS,L 1-3,7.1,70,1
11,Felipe Anderson,M,4.0,Dec 4,WHU,@WOL,L 0-2,20.85,90,1
12,Felipe Anderson,M,4.0,Nov 30,WHU,@CHE,W 1-0,10.0,71,1
13,Felipe Anderson,M,4.0,Nov 23,WHU,TOT,L 2-3,4.25,45,1
14,Felipe Anderson,M,4.0,Nov 9,WHU,@BUR,L 0-3,3.2,56,1
15,Felipe Anderson,M,4.0,Nov 2,WHU,NEW,L 2-3,16.6,90,1
16,Felipe Anderson,M,4.0,Oct 26,WHU,SHU,T 1-1,9.0,66,1
17,Felipe Anderson,M,4.0,Oct 19,WHU,@EVE,L 0-2,4.6,45,1
18,Felipe Anderson,M,4.0,Oct 5,WHU,CRY,L 1-2,14.6,90,1
19,Felipe Anderson,M,4.0,Sep 28,WHU,@BOU,T 2-2,22.5,90,1
20,Felipe Anderson,M,4.0,Sep 22,WHU,MUN,W 2-0,21.75,70,1
21,Felipe Anderson,M,4.0,Sep 16,WHU,@AVL,T 0-0,12.75,69,1
22,Felipe Anderson,M,4.0,Aug 31,WHU,NOR,W 2-0,17.85,88,1
23,Felipe Anderson,M,4.0,Aug 24,WHU,@WAT,W 3-1,16.6,78,1
24,Felipe Anderson,M,4.0,Aug 10,WHU,MCI,L 0-5,0.85,66,1
0,Manuel Lanzini,M,4.0,Jul 26,WHU,AVL,T 1-1,2.0,23,0
1,Manuel Lanzini,M,4.0,Jul 5,WHU,@NEW,T 2-2,5.5,57,1
2,Manuel Lanzini,M,4.0,Jul 1,WHU,CHE,W 3-2,3.5,68,1
3,Manuel Lanzini,M,4.0,Jun 23,WHU,@TOT,L 0-2,1.0,19,0
4,Manuel Lanzini,M,4.0,Jun 20,WHU,WOL,L 0-2,2.5,23,0
5,Manuel Lanzini,M,4.0,Feb 1,WHU,BHA,T 3-3,0.5,5,0
6,Manuel Lanzini,M,4.0,Jan 29,WHU,LIV,L 0-2,9.0,69,1
7,Manuel Lanzini,M,4.0,Jan 22,WHU,@LEI,L 1-4,3.45,90,1
8,Manuel Lanzini,M,4.0,Jan 18,WHU,EVE,T 1-1,5.5,84,1
9,Manuel Lanzini,M,4.0,Jan 10,WHU,@SHU,L 0-1,11.25,84,1
10,Manuel Lanzini,M,4.0,Jan 1,WHU,BOU,W 4-0,3.25,22,0
11,Manuel Lanzini,M,4.0,Dec 28,WHU,LEI,L 1-2,6.75,70,1
12,Manuel Lanzini,M,4.0,Dec 26,WHU,@CRY,L 1-2,6.5,32,0
13,Manuel Lanzini,M,4.0,Nov 9,WHU,@BUR,L 0-3,4.35,33,0
14,Manuel Lanzini,M,4.0,Nov 2,WHU,NEW,L 2-3,12.5,45,0
15,Manuel Lanzini,M,4.0,Oct 26,WHU,SHU,T 1-1,2.5,24,0
16,Manuel Lanzini,M,4.0,Oct 19,WHU,@EVE,L 0-2,8.5,90,1
17,Manuel Lanzini,M,4.0,Oct 5,WHU,CRY,L 1-2,4.5,68,1
18,Manuel Lanzini,M,4.0,Sep 28,WHU,@BOU,T 2-2,4.5,23,0
19,Manuel Lanzini,M,4.0,Sep 16,WHU,@AVL,T 0-0,10.5,90,1
20,Manuel Lanzini,M,4.0,Aug 31,WHU,NOR,W 2-0,16.25,90,1
21,Manuel Lanzini,M,4.0,Aug 24,WHU,@WAT,W 3-1,12.5,88,1
22,Manuel Lanzini,M,4.0,Aug 17,WHU,@BHA,T 1-1,23.5,90,1
23,Manuel Lanzini,M,4.0,Aug 10,WHU,MCI,L 0-5,9.25,90,1
0,Nathan Holland,M,4.0,Dec 9,WHU,ARS,L 1-3,3.0,12,0
1,Nathan Holland,M,4.0,Dec 4,WHU,@WOL,L 0-2,3.75,19,0
0,Pablo Fornals,M,4.0,Jul 26,WHU,AVL,T 1-1,5.95,67,1
1,Pablo Fornals,M,4.0,Jul 22,WHU,@MUN,T 1-1,8.5,90,1
2,Pablo Fornals,M,4.0,Jul 17,WHU,WAT,W 3-1,15.35,72,1
3,Pablo Fornals,M,4.0,Jul 11,WHU,@NOR,W 4-0,6.25,83,1
4,Pablo Fornals,M,4.0,Jul 8,WHU,BUR,L 0-1,8.75,86,1
5,Pablo Fornals,M,4.0,Jul 5,WHU,@NEW,T 2-2,3.0,75,1
6,Pablo Fornals,M,4.0,Jul 1,WHU,CHE,W 3-2,6.5,89,1
7,Pablo Fornals,M,4.0,Jun 23,WHU,@TOT,L 0-2,5.75,71,1
8,Pablo Fornals,M,4.0,Jun 20,WHU,WOL,L 0-2,6.25,81,1
9,Pablo Fornals,M,4.0,Mar 7,WHU,@ARS,L 0-1,8.25,87,1
10,Pablo Fornals,M,4.0,Feb 29,WHU,SOU,W 3-1,21.25,89,1
11,Pablo Fornals,M,4.0,Feb 24,WHU,@LIV,L 2-3,11.25,43,0
12,Pablo Fornals,M,4.0,Feb 1,WHU,BHA,T 3-3,2.0,5,0
13,Pablo Fornals,M,4.0,Jan 29,WHU,LIV,L 0-2,1.0,21,0
14,Pablo Fornals,M,4.0,Jan 22,WHU,@LEI,L 1-4,4.35,45,0
15,Pablo Fornals,M,4.0,Jan 18,WHU,EVE,T 1-1,7.0,60,1
16,Pablo Fornals,M,4.0,Jan 10,WHU,@SHU,L 0-1,2.0,6,0
17,Pablo Fornals,M,4.0,Jan 1,WHU,BOU,W 4-0,10.0,90,1
18,Pablo Fornals,M,4.0,Dec 28,WHU,LEI,L 1-2,23.35,90,1
19,Pablo Fornals,M,4.0,Dec 26,WHU,@CRY,L 1-2,8.75,58,1
20,Pablo Fornals,M,4.0,Dec 14,WHU,@SOU,W 1-0,17.25,90,1
21,Pablo Fornals,M,4.0,Dec 9,WHU,ARS,L 1-3,14.75,90,1
22,Pablo Fornals,M,4.0,Dec 4,WHU,@WOL,L 0-2,6.25,90,1
23,Pablo Fornals,M,4.0,Nov 30,WHU,@CHE,W 1-0,15.25,83,1
24,Pablo Fornals,M,4.0,Nov 23,WHU,TOT,L 2-3,1.25,34,0
25,Pablo Fornals,M,4.0,Nov 9,WHU,@BUR,L 0-3,3.5,64,1
26,Pablo Fornals,M,4.0,Oct 26,WHU,SHU,T 1-1,3.5,12,0
27,Pablo Fornals,M,4.0,Oct 19,WHU,@EVE,L 0-2,5.1,63,1
28,Pablo Fornals,M,4.0,Oct 5,WHU,CRY,L 1-2,1.0,22,0
29,Pablo Fornals,M,4.0,Sep 28,WHU,@BOU,T 2-2,8.25,67,1
30,Pablo Fornals,M,4.0,Sep 22,WHU,MUN,W 2-0,7.5,90,1
31,Pablo Fornals,M,4.0,Sep 16,WHU,@AVL,T 0-0,3.5,28,0
32,Pablo Fornals,M,4.0,Aug 31,WHU,NOR,W 2-0,2.5,2,0
33,Pablo Fornals,M,4.0,Aug 24,WHU,@WAT,W 3-1,3.35,12,0
34,Pablo Fornals,M,4.0,Aug 17,WHU,@BHA,T 1-1,4.6,77,1
35,Pablo Fornals,M,4.0,Aug 10,WHU,MCI,L 0-5,3.0,45,0
0,Robert Snodgrass,M,4.0,Mar 7,WHU,@ARS,L 0-1,0.5,1,0
1,Robert Snodgrass,M,4.0,Feb 29,WHU,SOU,W 3-1,2.6,12,0
2,Robert Snodgrass,M,4.0,Feb 24,WHU,@LIV,L 2-3,15.6,84,1
3,Robert Snodgrass,M,4.0,Feb 19,WHU,@MCI,L 0-2,2.35,80,1
4,Robert Snodgrass,M,4.0,Feb 1,WHU,BHA,T 3-3,36.0,85,1
5,Robert Snodgrass,M,4.0,Jan 29,WHU,LIV,L 0-2,9.25,90,1
6,Robert Snodgrass,M,4.0,Jan 22,WHU,@LEI,L 1-4,5.25,45,1
7,Robert Snodgrass,M,4.0,Jan 18,WHU,EVE,T 1-1,14.25,90,1
8,Robert Snodgrass,M,4.0,Jan 10,WHU,@SHU,L 0-1,3.35,21,0
9,Robert Snodgrass,M,4.0,Jan 1,WHU,BOU,W 4-0,14.0,83,1
10,Robert Snodgrass,M,4.0,Dec 28,WHU,LEI,L 1-2,3.85,28,0
11,Robert Snodgrass,M,4.0,Dec 26,WHU,@CRY,L 1-2,17.1,89,1
12,Robert Snodgrass,M,4.0,Dec 14,WHU,@SOU,W 1-0,7.0,73,1
13,Robert Snodgrass,M,4.0,Dec 9,WHU,ARS,L 1-3,6.6,78,1
14,Robert Snodgrass,M,4.0,Dec 4,WHU,@WOL,L 0-2,5.35,62,1
15,Robert Snodgrass,M,4.0,Nov 30,WHU,@CHE,W 1-0,13.2,90,1
16,Robert Snodgrass,M,4.0,Nov 23,WHU,TOT,L 2-3,17.6,90,1
17,Robert Snodgrass,M,4.0,Nov 9,WHU,@BUR,L 0-3,7.75,90,1
18,Robert Snodgrass,M,4.0,Nov 2,WHU,NEW,L 2-3,19.75,90,1
19,Robert Snodgrass,M,4.0,Oct 26,WHU,SHU,T 1-1,17.25,86,1
20,Robert Snodgrass,M,4.0,Sep 22,WHU,MUN,W 2-0,0.5,1,0
21,Robert Snodgrass,M,4.0,Aug 31,WHU,NOR,W 2-0,1.5,19,0
22,Robert Snodgrass,M,4.0,Aug 17,WHU,@BHA,T 1-1,9.75,90,1
23,Robert Snodgrass,M,4.0,Aug 10,WHU,MCI,L 0-5,3.5,34,0
0,Jarrod Bowen,"M,F",5.0,Jul 26,WHU,AVL,T 1-1,3.25,45,1
1,Jarrod Bowen,"M,F",5.0,Jul 22,WHU,@MUN,T 1-1,9.35,89,1
2,Jarrod Bowen,"M,F",5.0,Jul 17,WHU,WAT,W 3-1,11.75,81,1
3,Jarrod Bowen,"M,F",5.0,Jul 11,WHU,@NOR,W 4-0,9.5,83,1
4,Jarrod Bowen,"M,F",5.0,Jul 8,WHU,BUR,L 0-1,10.25,90,1
5,Jarrod Bowen,"M,F",5.0,Jul 5,WHU,@NEW,T 2-2,16.5,90,1
6,Jarrod Bowen,"M,F",5.0,Jul 1,WHU,CHE,W 3-2,22.85,78,1
7,Jarrod Bowen,"M,F",5.0,Jun 23,WHU,@TOT,L 0-2,15.6,90,1
8,Jarrod Bowen,"M,F",5.0,Jun 20,WHU,WOL,L 0-2,9.25,90,1
9,Jarrod Bowen,"M,F",5.0,Mar 7,WHU,@ARS,L 0-1,15.0,89,1
10,Jarrod Bowen,"M,F",5.0,Feb 29,WHU,SOU,W 3-1,24.35,78,1
11,Jarrod Bowen,"M,F",5.0,Feb 24,WHU,@LIV,L 2-3,2.75,6,0
12,Jarrod Bowen,"M,F",5.0,Feb 19,WHU,@MCI,L 0-2,1.0,10,0
0,Andriy Yarmolenko,"M,F",5.0,Jul 26,WHU,AVL,T 1-1,11.6,45,0
1,Andriy Yarmolenko,"M,F",5.0,Jul 22,WHU,@MUN,T 1-1,0.5,1,0
2,Andriy Yarmolenko,"M,F",5.0,Jul 17,WHU,WAT,W 3-1,1.5,9,0
